idUnico,idInitiative,nameInitiative,nameOrg,idOrg,country,idCountry,city,idCity,latitude,longitude,rangoEmpleados,orgCount,projCount
333363,333,"Vihsión Ciudadana - Tecnología, Periodismo Y Experiencia En El Sector Para Monitorear, Analizar Y Comparar Políticas Públicas En Vih En Latinoamérica.","Ojopúblico - Asociación De Periodismo De Investigación Ojo Público Ojopúblico Tiene Personería Jurídica Como Una Asociación Civil Sin Fines De Lucro Llamada Asociación De Periodismo De Investigación Ojopúblico, Inscrita Ante La Superintendencia Nacional De Registros Públicos (Sunarp) Con La Partida Nº 13279852. ",363,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,11-25 personas,1,1
333428,333,"Vihsión Ciudadana - Tecnología, Periodismo Y Experiencia En El Sector Para Monitorear, Analizar Y Comparar Políticas Públicas En Vih En Latinoamérica.",Fundación Ciudadana Civio,428,Perú,25,Lima,51,-12.0463731,-77.042754,51-100 personas,2,1
333429,333,"Vihsión Ciudadana - Tecnología, Periodismo Y Experiencia En El Sector Para Monitorear, Analizar Y Comparar Políticas Públicas En Vih En Latinoamérica.",Instituto Humanista De Cooperación Para El Desarrollo - Hivos,429,Perú,25,Lima,51,-12.0463731,-77.042754,0-5 personas,2,1
334430,334,Mi Historial Médico,The Next Services,430,El Salvador,79,San Salvador,89,13.6929403,-89.2181911,11-25 personas,1,1
335431,335,Enmobi,Comunideas Sas,431,Colombia,35,Medellín,62,6.244203,-75.5812119,6-10 personas,2,4
336433,336,Mopa,Ux,433,Otro,90,Madrid,57,40.4167754,-3.7037902,6-10 personas,1,4
336432,336,Mopa,"Fundación Capital - Los Empleados Mencionados Hacen Referencia A Toda La Organización Regional Que Esta Conformada Por Varias Sucursales. Una De Ellas Es México, Y Es En México Donde Estamos Proponiendo Realizar Mopa Por El Momento.  ",432,México,51,Puebla,78,19.0414398,-98.2062727,0-5 personas,1,4
337434,337,Laboratorio De Movilidad,Fundación Biciacción,434,Ecuador,54,Quito,80,-0.1806532,-78.4678382,0-5 personas,1,4
337435,337,Laboratorio De Movilidad,Llactalab - Ciudades Sustentables,435,Ecuador,54,Quito,80,-0.1806532,-78.4678382,6-10 personas,2,1
33811,338,Mi Emprendimiento Abierto,Datalat,11,Ecuador,54,Quito,80,-0.1806532,-78.4678382,6-10 personas,2,1
338239,338,Mi Emprendimiento Abierto,Fundación Medialab Quito,239,Ecuador,54,Quito,80,-0.1806532,-78.4678382,0-5 personas,1,1
338436,338,Mi Emprendimiento Abierto,Impaqto,436,Ecuador,54,Quito,80,-0.1806532,-78.4678382,51-100 personas,1,1
339437,339,Bgood Smart Philanthropy,Bgood Smart Philanthropy,437,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,6-10 personas,1,1
340438,340,Movialidad,Rosario Mobile Apps,438,Argentina,62,Rosario,84,-32.9442426,-60.6505388,26-50 personas,1,1
340439,340,Movialidad,Dirección General De Informática De La Municipalidad De Rosario,439,Argentina,62,Rosario,84,-32.9442426,-60.6505388,51-100 personas,1,1
341440,341,"Tecnologías Y Derechos Humanos, Lo Virtual Se Vuelve Material","Capítulo Boliviano De Derechos Humanos, Democracia Y Desarrollo",440,Bolivia,77,La Paz,48,-16.489689,-68.1192936,0-5 personas,2,1
342441,342,Desarrollo De Una Aplicación Digital Para Integrar A Sectores Sociales  Excluidos Del Mercado Laboral,Universidad Nacional De Rio Negro. ,441,Argentina,62,Viedma,109,-40.8119087,-62.9962044,6-10 personas,2,1
343442,343,Www.Laburojoven.Com,Fundación Enseñá Por Argentina,442,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,0-5 personas,2,1
344443,344,Municipio Verde,Municipio Verde,443,Chile,42,Santiago,92,-33.4488897,-70.6692655,6-10 personas,2,1
345444,345,Datascópio E Cruza Dados,Associação Brasileira De Jornalismo Investigativo,444,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,6-10 personas,2,1
346445,346,Pasameeldato.Com - Escuela De Dateras Ciudadanas,Fundacion Multitudes,445,Chile,42,Santiago,92,-33.4488897,-70.6692655,26-50 personas,1,1
346446,346,Pasameeldato.Com - Escuela De Dateras Ciudadanas,Fundacion Girls In Tech Chile,446,Chile,42,Santiago,92,-33.4488897,-70.6692655,11-25 personas,2,1
347447,347,Guanadata 2.0,La Voz De Guanacaste,447,Costa Rica,78,Nicoya,69,9.9590676,-85.354965,11-25 personas,2,1
348448,348,El Hospital A Tu Servicio ,Centro De Promoción En Salud Y Asistencia Familiar (Ceprosaf),448,Honduras,82,La Ceiba,46,15.770288,-86.7919009,6-10 personas,3,1
349449,349,Gagpol Colombia,Corporación Red Somos,449,Colombia,35,Bogotá,13,4.7109886,-74.072092,0-5 personas,3,1
350450,350,México Checa,13 Media Sc,450,México,51,Monterrey,65,25.6866142,-100.3161126,6-10 personas,3,1
351451,351,Bolivia Tech Hub Collaborative,Acm - Sim,451,Bolivia,77,La Paz,48,-16.489689,-68.1192936,0-5 personas,1,1
352452,352,Municipio Transparente Y Participativo,Delpuerto Comunicaciones ,452,Chile,42,Valparaíso,105,-33.047238,-71.6126885,0-5 personas,3,1
353453,353,Atentomuni,Dsarhoya Spa,453,Chile,42,Santiago,92,-33.4488897,-70.6692655,0-5 personas,3,1
354454,354,Co-Creá Tu Ciudad,Atlas Smart Cities,454,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,0-5 personas,3,1
355456,355,Portal De Transparencia De Gastos De Gobiernos Locales (Subnacionales) + Engage Cívico,Datos Concepcion,456,Argentina,62,Concepción del Uruguay,24,-32.4845349,-58.2321416,11-25 personas,2,1
355457,355,Portal De Transparencia De Gastos De Gobiernos Locales (Subnacionales) + Engage Cívico,"Municipalidad De Concepción Del Uruguay, Dirección De Control Del Gasto",457,Argentina,62,Concepción del Uruguay,24,-32.4845349,-58.2321416,51-100 personas,2,1
355458,355,Portal De Transparencia De Gastos De Gobiernos Locales (Subnacionales) + Engage Cívico,Asociación Pro Arte,458,Argentina,62,Concepción del Uruguay,24,-32.4845349,-58.2321416,0-5 personas,2,1
355459,355,Portal De Transparencia De Gastos De Gobiernos Locales (Subnacionales) + Engage Cívico,Subsidios Claros,459,Uruguay,55,Paysandú,74,-32.2706789,-58.081134,26-50 personas,2,1
356460,356,Red Social De Sustentabilidad,Fundación Naturaleza Para El Futuro (Funafu),460,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,6-10 personas,1,1
357461,357,El Mirador De Salud Sexual Y Reproductiva,Fundación Huésped,461,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,0-5 personas,1,1
358462,358,Novas Técnicas Para Monitoramento De Sistemas Produtivos Agroecológicos Com Participação Comunitária,Centro De Estudos Avançados De Promoção Social E Ambiental - Ceaps / Projeto Saúde & Alegria,462,Brasil,57,Santarém,91,-2.4506291,-54.7009228,26-50 personas,3,1
35926,359,México En Datos,Gobierno Fácil,26,México,51,Ciudad de México,22,19.4326077,-99.133208,11-25 personas,3,1
360463,360,Portal Web Contraloria Ciudadana Puebla Para La Denuncia,Red Consejo Ciudadano A La Contraloria A.C.,463,México,51,Ciudad de México,22,19.4326077,-99.133208,11-25 personas,1,1
361464,361,La Caza Legislativa,Periódico El Faro,464,El Salvador,79,San Salvador,89,13.6929403,-89.2181911,6-10 personas,1,1
36285,362,Urbem - Urbem.Digital,Cívica Digital,85,México,51,Ciudad de México,22,19.4326077,-99.133208,6-10 personas,2,1
363465,363,Intercom,Mgov Brasil,465,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,0-5 personas,2,1
364392,364,Observatorio De Prisiones,Visual Reporting Technologies,392,México,51,Ciudad de México,22,19.4326077,-99.133208,0-5 personas,2,1
364466,364,Observatorio De Prisiones,Documenta: Análisis Y Acción Para La Justicia Social A.C.,466,México,51,Ciudad de México,22,19.4326077,-99.133208,11-25 personas,2,1
365467,365,Hacia El Empoderamiento De Nuestros Derechos Digitales A Través De La Participación Ciudadana Y El Debate Público.,Tedic,467,Paraguay,85,Asunción,6,-25.2637399,-57.575926,101-500 personas,3,1
366110,366,Espantacacos,Jóvenes Contra La Violencia/Centroamérica,110,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,6-10 personas,1,1
367468,367,¿Quiénmerepresenta?,Quiénmerepresenta,468,México,51,Oaxaca,71,17.0542297,-96.7132304,11-25 personas,2,1
368469,368,Mucha Nota,Cemoplaf,469,Ecuador,54,Quito,80,-0.1806532,-78.4678382,0-5 personas,2,1
369472,369,Plataforma Brasil Compra & Cidadão Fiscaliza,Faculdade Latino-Americana De Ciências Sociais (Flacso),472,Brasil,57,Brasilia,14,-15.826691,-47.9218204,6-10 personas,1,1
369181,369,Plataforma Brasil Compra & Cidadão Fiscaliza,Hacklab Serviços De Tecnologia Ltda.,181,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,11-25 personas,1,1
369470,369,Plataforma Brasil Compra & Cidadão Fiscaliza,Instituto Ecoar Para A Cidadania,470,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,0-5 personas,1,1
369471,369,Plataforma Brasil Compra & Cidadão Fiscaliza,"Alampyme Br - Associação Latinoamericana De Micro, Pequenas E Médias Empresas Capítulo Brasil",471,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,6-10 personas,1,1
370473,370,Chatbot Cívico Para El Fortalecimiento De La Gestión De Denuncias Ciudadanas En La Municipalidad De Quetzaltenango,Asociación Civil Guatecambia,473,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,0-5 personas,1,1
371306,371,Plataforma De Rendición De Cuentas De Servidores Públicos,"Campaña Global Por La Libertad De Expresión A19, A.C. ",306,México,51,Ciudad de México,22,19.4326077,-99.133208,0-5 personas,2,1
372474,372,Parapapapp,Parapapapp Sas,474,Colombia,35,Bucaramanga,15,7.119349,-73.1227416,101-500 personas,2,1
373475,373,Textool: Acceso Y Comprension Efectiva De Textos Sociales,Artnumerica ,475,Chile,42,Santiago,92,-33.4488897,-70.6692655,0-5 personas,1,1
374476,374,Petgram,Ea Tech,476,México,51,Monterrey,65,25.6866142,-100.3161126,0-5 personas,1,1
375477,375,Medata,Corporación Ruta N,477,Colombia,35,Medellín,62,6.244203,-75.5812119,6-10 personas,1,1
376478,376,Boonited,Todavia No Fue Creada Una Empresa,478,Brasil,57,Florianopolis,34,-27.5948698,-48.5482195,0-5 personas,1,1
377479,377,Innovación Y Apertura En Las Políticas Públicas (Innovapp),Democracia & Desarrollo Internacional (D&D Internacional),479,Perú,25,Lima,51,-12.0463731,-77.042754,0-5 personas,1,1
378480,378,Quiero Mi Guatemala Transparente,Unidad Positiva Para El Desarrollo Ciudadano - Updc,480,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,0-5 personas,1,1
379481,379,Asociación Civil Ernesto Shneider Troller,Asociación Civil Ernesto Shneider Troller,481,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,6-10 personas,1,1
380482,380,Verto App,Verto Technology Corp,482,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,6-10 personas,1,1
381483,381,Opendataplus (Od+),Iuristech Solutions,483,El Salvador,79,San Salvador,89,13.6929403,-89.2181911,6-10 personas,4,1
382484,382,Fundación La Network,Fundación La Network,484,Colombia,35,Medellín,62,6.244203,-75.5812119,6-10 personas,4,1
383485,383,Crear Un Centro De Atencion Ciudadana Online Y Semipresencial,Transformación De Obreros Y Técnicos Esperanza De México Totem A.C,485,México,51,Monterrey,65,25.6866142,-100.3161126,0-5 personas,4,1
384487,384,"Blockchain, Transparencia Y Servicios Públicos ",Mismatica Management (Sistemas De Gestión Mismatica Chile Limitada),487,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,0-5 personas,1,1
384486,384,"Blockchain, Transparencia Y Servicios Públicos ",Prince Consulting (Kmt Business Education Sa),486,Chile,42,Las Condes,50,-33.3989812,-70.5573124,6-10 personas,4,1
385488,385,Kmesafe,Youniversys Srl,488,República Dominicana,89,Santo Domingo,94,18.4860575,-70.017052,0-5 personas,1,1
386489,386,Pleno Ciudadano,Internet Of Government (Iog),489,México,51,Ciudad de México,22,19.4326077,-99.133208,0-5 personas,1,1
387171,387,Potenciando Una Comunidad De Datos Para El Desarrollo Sostenible En Perú,Ciudadanos Al Día ,171,Perú,25,Lima,51,-12.0463731,-77.042754,6-10 personas,1,1
388490,388,Civics,Vivero De Iniciativas Ciudadanas,490,Otro,90,Madrid,57,29.9510658,-90.0715323,6-10 personas,1,1
389175,389,Operación Serenata De Amor,Open Knowledge Brasil,175,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,6-10 personas,1,1
390491,390,Soy Vecino ,Centro Eugenio Garza Sada,491,México,51,Monterrey,65,25.6866142,-100.3161126,11-25 personas,2,1
391492,391,App Para La Inclusión Y El Respeto A La Sociedad Civil,Redlad ,492,Otro,90,Berkeley,12,37.8715926,-122.272747,6-10 personas,1,3
392493,392,Tecnología Social,Fundación Ciencias De La Documentación,493,Otro,90,Panamá,73,8.9823792,-79.5198696,6-10 personas,1,3
393494,393,Bicimapa App ,Centro Bicicultura,494,Chile,42,Santiago,92,-33.4488897,-70.6692655,0-5 personas,1,3
394495,394,Congreso Público: Tecnología Cívica Para Una Democracia Inclusiva,Exxact Negocios Digitales Spa,495,Chile,42,Santiago,92,-33.4488897,-70.6692655,0-5 personas,1,1
394496,394,Congreso Público: Tecnología Cívica Para Una Democracia Inclusiva,Congreso Público,496,Chile,42,Santiago,92,-33.4488897,-70.6692655,0-5 personas,1,1
395497,395,Proyecto  De  Integracion  Comunitaria ,Ideales Soluciones  Sociales,497,República Dominicana,89,Distrito Nacional,31,18.4860575,-69.9312117,6-10 personas,4,1
396498,396,Onesmart Technology,Onesmart Technology Sa De Cv,498,México,51,Monterrey,65,25.6866142,-100.3161126,11-25 personas,4,1
397499,397,Escuadrón Supercívico,Fáctico Periodismo Móvil,499,México,51,Managua ,58,12.1149926,-86.2361744,11-25 personas,4,1
398500,398,Red De Activistas Ciudadanos Por Los Derechos Humanos - Activismo Digital,Centro De Justicia Y Paz - Cepaz,500,Venezuela,87,Caracas,20,10.4805937,-66.9036063,0-5 personas,1,1
399501,399,Tengo La Palabra,Atix Labs Srl,501,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,0-5 personas,1,1
400502,400,Politeia Y Control Social,Corporación Programa De Desarrollo Para La Paz,502,Colombia,35,La Dorada,47,5.472709,-74.667984,11-25 personas,1,1
401503,401,El Presupuesto Comunitario,Committee For A Better New Orleans/Comité Por Una Mejor Nueva Orleans ,503,Otro,90,New Orleans,68,29.9510658,-90.0715323,11-25 personas,1,1
402505,402,Civic Backoffice: Plataforma De Gestión Semi-Automática De La Innovación Pública Y La Participación Ciudadana,"Social Apps Lab, University Of California, Berkeley",505,Otro,90,Berkeley,12,37.8715926,-122.272747,26-50 personas,1,1
403507,403,Yecas,Yecas,507,Argentina,62,Mendoza,63,-32.8894587,-68.8458386,0-5 personas,1,1
404508,404,Mapa Cívico Nicaragua,Fundación Grupo Cívico Ética Y Transparencia (Eyt),508,Nicaragua,83,Managua ,58,12.1149926,-86.2361744,6-10 personas,1,1
404509,404,Mapa Cívico Nicaragua,Kronoscode,509,Nicaragua,83,Managua ,58,12.1149926,-86.2361744,11-25 personas,1,1
40593,405,Chequeado,Chequeado,93,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
40679,406,Caminos De La Villa,Wingu,79,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
40694,406,Caminos De La Villa,ACIJ,94,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
406518,406,Caminos De La Villa,Avina,518,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
407581,407,Open Knowledge Argentina,Open Knowledge,581,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
408399,408,Democracy Os,Democracia En Red,399,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,2,1
409399,409,Partido De La Red,Democracia En Red,399,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,2,1
41095,410,La Nacion Data,Diario La Nación,95,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
411530,411,Congreso Interactivo,Congreso Interactivo,530,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
41294,412,Concursos Transparentes,ACIJ,94,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
412513,412,Concursos Transparentes,Ada,513,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
41379,413,Wingu,Wingu,79,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
4140,414,Red De Transparencia Legislativa Argentina,,0,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
41594,415,Dbjj Abiertas,ACIJ,94,Argentina,64,Buenos Aires,16,-34.6036844,-58.3815591,,2,1
41595,415,Dbjj Abiertas,Diario La Nación,95,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
415334,415,Dbjj Abiertas,Directorio Legislativo,334,Argentina,63,Buenos Aires,16,-34.6036844,-58.3815591,,2,1
415592,415,Dbjj Abiertas,Poder Ciudadano,592,Argentina,65,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
41693,416,Dato Duro,Chequeado,93,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
417565,417,Cargografias,Iniciativa,565,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
41895,418,Voz Data,Diario La Nación,95,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
4190,419,Directorio Legislativo,,0,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
42094,420,ACIJ,ACIJ,94,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
421592,421,Poder Ciudadano,Poder Ciudadano,592,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
4220,422,Diario La Nacion,,0,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
4230,423,Fundaciì_N Democracia En Red,,0,Argentina,62,Buenos Aires,16,-34.6036844,-58.3815591,,1,1
424607,424,Get In The Ring Apps,Tigo,607,Bolivia,77,La Paz,48,-16.489689,-68.1192936,,2,1
425567,425,Lapublica.Org.Bo,La Publica,567,Bolivia,77,La Paz,48,-16.489689,-68.1192936,,2,1
426557,426,Red Libre De Villa Coronilla En Cochabamba Barriohacker.Net,Hacklab Cochabamba,557,Bolivia,77,Cochabamba,23,-17.413977,-66.165321,,1,1
427558,427,Hack Hakers La Paz,Hacks Hackers,558,Bolivia,77,La Paz,48,-16.489689,-68.1192936,,2,1
428519,428,Bolivia Mapa De Inverson Publica,Banco Mundial,519,Bolivia,77,La Paz,48,-16.489689,-68.1192936,,3,4
428567,428,Bolivia Mapa De Inverson Publica,Ministerios De Planificacion,567,Bolivia,77,La Paz,48,,,,2,4
429560,429,100 Jovenes Periodistas Todo Bolivia - Periodista Virtual,Hivos,560,Bolivia,77,La Paz,48,-16.489689,-68.1192936,,4,4
429590,429,100 Jovenes Periodistas Todo Bolivia - Periodista Virtual,Periodista Virtual ,590,Bolivia,77,La Paz,48,,,,1,4
430522,430,Proyecto De Knowledge Sharing Cicatal,Cicatal,522,Bolivia,77,La Paz,48,,,,2,2
4310,431,Hacklab Cochabamba,,0,Bolivia,77,Cochabamba,23,-17.413977,-66.165321,,1,2
4320,432,Ministerio De Planificación,,0,Bolivia,77,La Paz,48,-16.489689,-68.1192936,,1,1
4330,433,Periodista Virtual,,0,Bolivia,77,La Paz,48,-16.489689,-68.1192936,,3,1
4340,434,Tigo,,0,Bolivia,77,La Paz,48,-16.489689,-68.1192936,,1,1
435576,435,Olhoneles.Org,Olhoneles,576,Brasil,57,Minas,113,-16.20639,44.43333,,1,1
436579,436,Culturadered,Ong Para Iberoamerica,579,Brasil,57,Brasilia,14,-15.826691,-47.9218204,,3,4
437538,437,De Olhos Nas Metas,De Olhos Nas Metas,538,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,4
438575,438,Olabi,Olabi,575,Brasil,57,Río de Janeiro,82,-22.9068467,-43.1728965,,1,4
439553,439,Dataviva.Info,Gobierno De Minas,553,Brasil,57,Minas,113,-16.20639,44.43333,,2,4
440175,440,Escola De Dados,Open Knowledge Brasil,175,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,2,1
441569,441,Midia Ninja,Ninja,569,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,2
442515,442,Politica Sporte Club,Arede,515,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,2
442593,442,Politica Sporte Club,Portal Brasil,593,Brasil,58,São Paulo,97,-23.5505199,-46.6333094,,1,1
442604,442,Politica Sporte Club,Softex,604,Brasil,59,São Paulo,97,-23.5505199,-46.6333094,,1,1
4430,443,Transparencia Hacker,,0,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,1
444527,444,Colab,Colab,527,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,1
445175,445,Open Knowledge Brasil,Open Knowledge Brasil,175,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,1
4460,446,Fora Do Eixo,,0,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,4
4470,447,Cuidando Do Meu Barrio,,0,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,4
448578,448,Omnibus Hacker,Omnibus Hacker,578,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,2,4
449175,449,Open Spending Brasil,Open Knowledge Brasil,175,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,4
450611,450,Plataforma Tecnolì_Gica De Monitoramento De Indicadores (Iota),Programa Cidades Sustentaeis,611,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,1
4510,451,Guia Cultural Do Brasil,,0,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,1
4520,452,Mapeo Digital Liderador Por Jovenes,,0,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,2
4530,453,Portal Brasil,,0,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,2
4540,454,Softex,,0,Brasil,57,São Paulo,97,-23.5505199,-46.6333094,,1,1
455602,455,Code For The Caribbean,Slashroots,602,Caribe,90,Caribe,115,,,,1,1
456601,456,Developing The Caribean,Regional,601,Caribe,90,Caribe,115,,,,1,3
457532,457,Infolobby,Consejo De La Transparencia,532,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,1,3
458524,458,Fixmystreet,Ciudad Viva,524,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,1,3
459525,459,Hay Acuerdos,Ciudadano Inteligente,525,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,1,1
460525,460,Congreso Abierto Chile,Ciudadano Inteligente,525,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,1,1
461520,461,Chicas Poderosas Chile,Chicas Poderosas,520,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,1,1
462525,462,Dichoalhecho,Ciudadano Inteligente,525,Chile,42,Santiago,92,-33.4488897,-70.6692655,,1,1
462546,462,Dichoalhecho,Facultad De Comunicaciones De La Universidad Pontifica De Chile,546,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,1,1
463532,463,Portal De Transparencia,Consejo De La Transparencia,532,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,1,1
464532,464,Laboratorio De Innovaciì_N De Transparencia,Consejo De La Transparencia,532,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,1,1
465525,465,Ciudadano Inteligente,Ciudadano Inteligente,525,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,1,1
4660,466,Ciudad Viva,,0,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,1,1
467546,467,Sin Nombre,Facultad De Comunicaciones De La Universidad Pontifica De Chile,546,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,1,2
4680,468,Igw/As Derechos Indigenas,,0,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,1,2
4690,469,Consejo De La Transparencia,,0,Chile,42,Santiago ,92,-33.4488897,-70.6692655,,2,1
470566,470,Sispro,Ministerio De Salud,566,Colombia,35,Bogotá,13,,,,1,1
471548,471,Sin Nombre,Fundacion Gobierno Abierto,548,Colombia,35,Bogotá,13,,,,5,1
472551,472,Colombia En Linea,Gobierno De Colombia,551,Colombia,35,Bogotá,13,,,,5,1
473609,473,Sinfonía Unicef,Unicef,609,Colombia,35,Bogotá,13,4.7109886,-74.072092,,1,1
474561,474,Geocensos,Mapa,561,Colombia,35,Bogotá,13,4.7109886,-74.072092,,2,1
475577,475,Yointervengo,Olinguito,577,Colombia,35,Bogotá,13,4.7109886,-74.072092,,1,1
476559,476,Hack Hakers Bogota,Hacks/Hackers Bogota,559,Colombia,35,Bogotá,13,4.7109886,-74.072092,,1,1
477562,477,Mapa De Medios,Mapa De Medios,562,Colombia,35,Bogotá,13,4.7109886,-74.072092,,1,1
478542,478,Sin Nombre,Enredo,542,Colombia,35,Bogotá,13,4.7109886,-74.072092,,1,1
479577,479,,Olinguito,577,Colombia,35,Bogotá,13,4.7109886,-74.072092,,1,1
480516,480,,Arquitectura Expandida,516,Colombia,35,Bogotá,13,,,,1,1
481552,481,Plataforma Nacional De Datos Abiertos Costa Rica,Gobierno De Costa Rica,552,Costa Rica,78,San José,87,-31.8970823,-61.8598807,,1,1
482606,482,Epicentro ,Dal,606,Costa Rica,78,San José,87,-31.8970823,-61.8598807,,5,1
483573,483,Ojo Al Voto,Ojo Al Voto,573,Costa Rica,78,San José,87,-31.8970823,-61.8598807,,1,1
484597,484,Eyeoncuba.Org,People In Need,597,Cuba,88,Havana,116,,,,1,1
485582,485,,Open Knowledge Ecuador,582,Ecuador,54,Quito,80,-0.1806532,-78.4678382,,1,1
486547,486,Decretazo.Ec,Fundación Ciudadania Y Desarrollo,547,Ecuador,54,Quito,80,-0.1806532,-78.4678382,,1,2
487570,487,Observatorio.Eq,Observatorio Ciudadano De La Educacion,570,Ecuador,54,Quito,80,-0.1806532,-78.4678382,,1,2
488536,488,Creative Commons Ecuador,Creative Commons,536,Ecuador,54,Quito,80,-0.1806532,-78.4678382,,1,1
489166,489,,Fundapi,166,Ecuador,54,Quito,80,,,,2,1
490616,490,Datos Abiertos Quito,Gobierno De Quito,616,Ecuador,54,Quito,80,-0.1806532,-78.4678382,,1,1
4910,491,Observatorio Ciudadano De La Educacion,,0,Ecuador,54,Quito,80,-0.1806532,-78.4678382,,1,1
49293,492,Dato Duro El Salvador,Chequeado,93,El Salvador,79,San Salvador,89,13.6929403,-89.2181911,,1,1
492541,492,Dato Duro El Salvador,El Faro,541,El Salvador,79,San Salvador,89,13.6929403,-89.2181911,,1,1
493574,493,Datos El Salvador,Okfn El Salvador,574,El Salvador,79,San Salvador,89,13.6929403,-89.2181911,,1,1
494541,494,Sin Nombre,El Faro,541,El Salvador,79,San Salvador,89,13.6929403,-89.2181911,,1,1
495600,495,Congreso Abierto Guatemala,Red Ciudadana,600,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,,1,1
496600,496,Espanta Cacos,Red Ciudadana,600,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,,1,1
497568,497,Galileo.Edu Hackathon,Municipalidad De Guatemala,568,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,,1,1
498610,498,Incytde.Org,Universidad Rafael Landivar,610,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,,1,1
499385,499,Congreso En Datos,Plaza Pública ,385,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,,1,2
500385,500,Mapas Y Datos,Plaza Pública ,385,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,,1,2
